denver,http://denver.craigslist.org/sys/2137903699.html,17 inch macbook Pro loaded with extras -,1200,17,2.33,3,NotFound
denver,http://denver.craigslist.org/sys/2134821513.html,"2010 13"" Macbook Pro Brand new with box and receipt -",999,13,NotFound,NotFound,NotFound
denver,http://denver.craigslist.org/sys/2131182614.html,Macbook Pro 17 inch with original Box and lots of extras!  -,1200,17,2.33,3,NotFound
denver,http://denver.craigslist.org/sys/2129845681.html,"Apple Macbook Pro 17"" W/ orignal package and NEW BATERY -",899,17,2.16,1,NotFound
denver,http://denver.craigslist.org/sys/2126459807.html,"17"" Macbook Pro apple/ NEW BATTERY!!!!!! -",899,17,2.16,1,NotFound
denver,http://denver.craigslist.org/sys/2125683679.html,Flawless Macbook Pro 17 inch!New battery! Software!  -,1300,17,2.33,3,NotFound
denver,http://denver.craigslist.org/sys/2121173413.html,"13"" Unibody MacBook Pro $800 -",800,13,NotFound,4,500
denver,http://denver.craigslist.org/ele/2111264098.html,MacBook Pro  -,900,16,2.4,4,NotFound
denver,http://denver.craigslist.org/sys/2106413670.html,"MacBook Pro 13"" -",1000,13,2.53,4,NotFound
denver,http://denver.craigslist.org/sys/2105649913.html,Macbook Pro UNIbody for Sale! lots of goodies   -,1200,11,NotFound,NotFound,150
denver,http://denver.craigslist.org/sys/2101021875.html,~~~MINTY~~~Macbook Pro 17+++!!!! 1TB HDD -,1410,10,2.66,NotFound,NotFound
denver,http://denver.craigslist.org/sys/2098684253.html,Macbook Pro with lots of goodies! Flawless Like NEW  -,1100,11,NotFound,2,150
denver,http://denver.craigslist.org/sys/2090565498.html,"Macbook Pro 15"" computer -",860,10,2.16,3,NotFound
denver,http://denver.craigslist.org/ele/2086039197.html,Macbook Pro  -,900,15,NotFound,NotFound,NotFound
denver,http://denver.craigslist.org/ele/2085670585.html,brand new 15inch macbook pro i5 w receipt -,1600,15,2.67,NotFound,320
denver,http://denver.craigslist.org/sys/2085081827.html,MacBook Pro laptop.  -,850,NotFound,NotFound,NotFound,NotFound
denver,http://denver.craigslist.org/sys/2084588304.html,Apple 15 Macbook Pro Laptop 2.66 LOADED! -,1395,10,NotFound,NotFound,NotFound
denver,http://denver.craigslist.org/sys/1968590768.html,"17"" MacBook Pro Core i7 -",2300,NotFound,NotFound,NotFound,NotFound
detroit,http://detroit.craigslist.org/wyn/sys/2143189377.html,Macbook Pro (With Everything) -,1200,13,2.4,NotFound,NotFound
detroit,http://detroit.craigslist.org/okl/mob/2142244517.html,$1000 obo '06 MacBook Pro -,1000,13,NotFound,NotFound,NotFound
detroit,http://detroit.craigslist.org/wyn/sys/2141958292.html,MacBook Pro 15 inch 2.4 Core 2 Duo 8Gb Ram -,1000,15,NotFound,8,NotFound
detroit,http://detroit.craigslist.org/okl/sys/2139802321.html,"MacBook Pro 15"" Unibody -",1750,15,2.53,8,NotFound
detroit,http://detroit.craigslist.org/mcb/ele/2133268919.html,"15"" macbook pro!!  -",1400,15,NotFound,NotFound,NotFound
detroit,http://detroit.craigslist.org/okl/sys/2133020310.html,"Apple MacBook Pro 15' w/Final Cut Pro, Photoshop CS5, etc. -",800,15,NotFound,NotFound,NotFound
detroit,http://detroit.craigslist.org/okl/sys/2132570690.html,"Macbook pro 15"" 3 months old  -",2000,15,2.53,NotFound,NotFound
detroit,http://detroit.craigslist.org/wyn/sys/2130286169.html,"Macbook Pro 15"" -",1000,15,NotFound,4,320
detroit,http://detroit.craigslist.org/okl/sys/2114003559.html,"T9900 8GB RAM  Macbook Pro 17"" 3.06 GHz  -",1200,17,3.06,8,NotFound
detroit,http://detroit.craigslist.org/okl/sys/2113334175.html,MacBook Pro Lap top  -,1400,15,NotFound,NotFound,NotFound
detroit,http://detroit.craigslist.org/okl/sys/2108245011.html,2010 MacBook pro 13' with 256gb SSD drive + 8gb ram -,1700,13,NotFound,8,256
detroit,http://detroit.craigslist.org/mcb/sys/2090266871.html,"MacBook Pro 15"" Widescreen -",800,10,NotFound,2,NotFound
detroit,http://detroit.craigslist.org/mcb/ele/2077563633.html,"17"" MacBook Pro -",1600,17,2.5,NotFound,240
houston,http://houston.craigslist.org/sys/2147150663.html,15-inch MacBook Pro (Late 2008) -,1400,15,2.4,NotFound,NotFound
houston,http://houston.craigslist.org/ele/2147121830.html,52 inch Samsung LCD HD TV 1080p &amp; 120 hz (Trade for Macbook Pro) -,800,15,NotFound,NotFound,NotFound
houston,http://houston.craigslist.org/ele/2145916575.html,MacBook Pro 2.4 Ghz -,1000,15,2.4,2,NotFound
houston,http://houston.craigslist.org/sys/2145782966.html,"MacBook Pro 17"" Core 2 Duo 2.66 -",1625,17,NotFound,NotFound,NotFound
houston,http://houston.craigslist.org/sys/2134992936.html,MacBook Pro 2.4 GHz -,1100,15,2.4,2,NotFound
houston,http://houston.craigslist.org/sys/2143594859.html,"New 2010 MacBook Unibody, 8Gb**Final Cut Pro**Pro Tool**Logic Pro**CS5 -",1199,10,NotFound,8,NotFound
houston,http://houston.craigslist.org/sys/2143149001.html,"New 2010 MacBook Unibody, 4Gb**Final Cut Pro**Pro Tool**Logic Pro**CS5 -",999,10,2.4,4,NotFound
houston,http://houston.craigslist.org/sys/2138505667.html,macbook pro battery -,2030,11,2.53,NotFound,NotFound
houston,http://houston.craigslist.org/sys/2133834212.html,"MacBook Pro 17, Adobe CS5, Perfect Condition -",1500,17,2.5,4,NotFound
houston,http://houston.craigslist.org/sys/2129387244.html,"MACBOOK PRO 13"" -",1200,13,NotFound,NotFound,NotFound
houston,http://houston.craigslist.org/mob/2127378837.html,MacBook Pro Unibody 13in WTT -,850,13,NotFound,NotFound,NotFound
houston,http://houston.craigslist.org/sys/2126103289.html,NEW NEVER USED MACBOOK PRO -,1200,15,2.53,4,NotFound
houston,http://houston.craigslist.org/sys/2122355882.html,"Fastest Macbook Pro, 3.06Ghz processor, Final Cut Pro***CS5***Warranty -",1950,15,3.06,NotFound,500
houston,http://houston.craigslist.org/sys/2119821685.html,"15"" Macbook Pro, 4Gb**500Gb**Final Cut Pro***Logic Pro Tools***CS5 -",999,10,NotFound,4,500
houston,http://houston.craigslist.org/sys/2115413451.html,APPLE MACBOOK PRO  -,885,13,2.26,2,NotFound
houston,http://houston.craigslist.org/sys/2111526486.html,"MINT MACBOOK PRO 17"" Intel i7 2.66GHZ-3.33 Turbo CORE i7 8GB RAM!!!!!! -",1409,17,2.66,8,NotFound
houston,http://houston.craigslist.org/sys/2101314975.html,SELLING 2010 MACBOOK PRO CORE 2 DUO! L@@K -,1100,19,NotFound,4,NotFound
houston,http://houston.craigslist.org/sys/2091249951.html,Macbook Pro 15 ich Uninody 2.53 -,1150,15,NotFound,NotFound,NotFound
houston,http://houston.craigslist.org/sys/2084120353.html,Apple Macbook Pro 17 AntiGlare i7 256 SSD AppleCare iLife 11 Office 11 -,3100,17,2.66,NotFound,256
houston,http://houston.craigslist.org/mob/2079682288.html,"BRAND NEW (SEALED) Macbook Pro 13"", 15"", 17"" for Sale -",800,13,2.4,NotFound,NotFound
houston,http://houston.craigslist.org/sys/2078171073.html,"13"" Macbook Pro 4Gb**Final Cut Pro**Logic Pro**Pro Tool**CS5**Warranty -",999,10,NotFound,4,NotFound
houston,http://houston.craigslist.org/sys/1968290479.html,15.4 MacBook Pro -,1400,NotFound,NotFound,NotFound,NotFound
houston,http://houston.craigslist.org/sys/1967758760.html,"Barely Used 17"" MacBook Pro -",1700,17,NotFound,NotFound,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2145509024.html,"17 "" MacBook Pro  -",850,17,2.16,2,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2145072557.html,"17 inch MacBook Pro (2.33 Ghz, 3 GB Ram) -",875,15,2.33,3,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2143281697.html,Macbook Pro 15 -,1800,15,NotFound,NotFound,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2137081448.html,MacBook Pro 13&quot; -,1000,13,NotFound,NotFound,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2129791447.html,"after xmas sale 17"" macbook pro w/apple protection plan in box new!  -",1500,17,NotFound,NotFound,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2109684399.html,macbook pro -,800,13,NotFound,4,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2106243307.html,Macbook pro -,1300,13,NotFound,4,320
lasvegas,http://lasvegas.craigslist.org/sys/2102917946.html,MACBOOK PRO -,800,15,NotFound,4,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2098256219.html,"MACBOOK PRO 17"" LIKE NEW 4GB RAM  -",825,17,NotFound,4,250
lasvegas,http://lasvegas.craigslist.org/sys/2092327072.html,"MacBook Pro 13"" unibody -",820,13,NotFound,NotFound,NotFound
lasvegas,http://lasvegas.craigslist.org/sys/2083526839.html,"17"" MACBOOK PRO LIKE NEW 4GB RAM 250GB HD -",875,17,NotFound,4,250
losangeles,http://losangeles.craigslist.org/wst/sys/2147978709.html,"MacBook Pro 13"" Unibody -",900,13,NotFound,2,160
losangeles,http://losangeles.craigslist.org/sgv/sys/2147923292.html,"Macbook Pro 17"" i5 -",1900,17,2.67,4,NotFound
losangeles,http://losangeles.craigslist.org/sfv/ele/2147510383.html,Macbook Pro 15 inch 2.4  320gb  not unibody ObO -,800,15,NotFound,NotFound,320
losangeles,http://losangeles.craigslist.org/sfv/sys/2147495726.html,super fast Macbook Pro 15inch OBO -,800,15,2.4,NotFound,320
losangeles,http://losangeles.craigslist.org/wst/sys/2147407376.html,Brand New 17' Macbook Pro -,800,17,NotFound,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/sfv/sys/2147232124.html,"Awesome 15"" Macbook Pro with all the new goodies! Trade possible -",850,10,NotFound,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/lac/sys/2147224638.html,"~** 2010 13"" Macbook Pro Warranty+Software **~ -",1150,13,NotFound,4,250
losangeles,http://losangeles.craigslist.org/sfv/sys/2147217226.html,"2010 Macbook Pro 13"" 4GB Ram, 250GB HD, Warranty Included -",1150,13,NotFound,4,250
losangeles,http://losangeles.craigslist.org/sfv/sys/2146977658.html,UNIBODY MACBOOK PRO 17' 2011  I7 -,2400,17,NotFound,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/lac/sys/2146245568.html,"Apple MacBook Pro 17"" inch 2.33 GHz * 160 Gig Hard Drive * 2 Gig Ram + -",1250,10,2.33,NotFound,200
losangeles,http://losangeles.craigslist.org/sgv/sys/2146018750.html,MACBOOK PRO UNIBODY 15 -,1350,15,2.8,4,NotFound
losangeles,http://losangeles.craigslist.org/lgb/sys/2145681806.html,MacBook Pro 15 -,1025,15,2.5,4,NotFound
losangeles,http://losangeles.craigslist.org/wst/sys/2145324283.html,"MacBook Pro 17"" 4GB RAM -",1295,17,NotFound,4,320
losangeles,http://losangeles.craigslist.org/sfv/sys/2145232822.html,macbook pro 17 inch like new -,1200,17,2.4,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/lgb/sys/2145217967.html,"MacBook Pro 15"" and 17"" -",1000,15,NotFound,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/lgb/sys/2144951563.html,"Macbook Pro 15"" for sale!! -",800,15,NotFound,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/sfv/sys/2144475277.html,macbook pro 17' -,1400,17,2.16,4,NotFound
losangeles,http://losangeles.craigslist.org/wst/sys/2144459476.html,Macbook Pro 13 -,1050,10,2.53,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/wst/sys/2144284758.html,====BRAND NEW==MACBOOK PRO 13 INCH 2.66GHZ==NO TAX==(424) 222-9296==== -,1499,13,2.66,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/sfv/sys/2144245055.html,"Apple, MacBook Pro with 15 Inch Screen, CS2 Installed.  -",800,15,2.2,2,NotFound
losangeles,http://losangeles.craigslist.org/wst/sys/2143788893.html,LATE 2008 MACBOOK PRO UNIBODY -,1100,10,NotFound,NotFound,NotFound
losangeles,http://losangeles.craigslist.org/sfv/sys/2143770440.html,17 Inch MacBook Pro -,875,10,2.16,2,NotFound
losangeles,http://losangeles.craigslist.org/sfv/sys/2143535432.html,"2010 13"" macbook pro UNIBODY with APPLECARE -",1150,13,NotFound,NotFound,NotFound
